author	title	comment	curriculum	id	year	grade	priority
""	"Слово о полку Игореве"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Руставели Ш."	"Витязь в тигровой шкуре"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Антоновская А.А."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Багрицкий Э.Г."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Белинский В.Г."	"Герой нашего времени"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Белинский В.Г."	"Похождения Чичикова или Мертвые души"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Белинский В.Г."	"Сочинения Александра Пушкина"	"5,8,9"	"42 ПСШ 8-10"	12	"1942"	8	""
"Белинский В.Г."	"Стихотворения Лермонтова"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Блок А.А."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Бородин С.П."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Брюсов В.Я."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Герцен А.И."	""	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гоголь Н.В."	"Вечера на Хуторе близ Диканьки"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гоголь Н.В."	"Выбранные места из переписки с друзьями"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гоголь Н.В."	"Мертвые души"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Гоголь Н.В."	"Миргород"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гоголь Н.В."	"Ревизор"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гоголь Н.В."	"Тарас Бульба"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гоголь Н.В."	"Шинель"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гончаров И.А."	"Лучше поздно, чем никогда"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гончаров И.А."	"Мильон терзаний"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гончаров И.А."	"Обломов"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Гончаров И.А."	"Обрыв"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Гончаров И.А."	"Обыкновенная история"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Горький М."	"Автобиографическая трилогия"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Владимир Ильич Ленин"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"Враги"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Городок Окуров"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Дачники"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Девушка и смерть"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Дело Артамоновых"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Если враг не сдается - его уничтожают"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"Жизнь Клима Самгина"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Коновалов"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Мать"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"Мать"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Мещане"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Мои университеты"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"На дне"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"О культурах"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"О старом и новом человеке"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Песня о буревестнике"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Песня о соколе"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Старуха Изергиль"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Горький М."	"У нас и у них"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Челкаш"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Горький М."	"Фома Гордеев"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Грибоедов А.С."	"Горе от ума"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Державин Г.Р."	"Ода к Фелице"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Державин Г.Р."	"Памятник"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Димитров Г.М."	"О романе Чернышевского"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Добролюбов Н.А."	"Луч света в темном царстве"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Джамбул"	"Песня о Сталине"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Джамбул"	"Песня о Ленине"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Добролюбов Н.А."	"Что такое обломовщина?"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Жуковский В.А."	"Лесной царь"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Жуковский В.А."	"Минувших дней очарованье"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Жуковский В.А."	"Море"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Жуковский В.А."	"Светлана"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Жуковский В.А."	"Я музу юную бывало…"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Карамзин Н.М."	"Бедная Лиза"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Катаев В.П."	"Я, сын трудового народа…"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Купала Я."	"Песни нужны нам"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Купала Я."	"Олеся"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Крылов И.А."	""	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Лебедев-Кумач В.И."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Лермонтов М.Ю."	"Выхожу один я на дорогу"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Герой нашего времени"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Демон"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Дубовый листок оторвался от ветки родимой"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Дума"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Мцыри"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Лермонтов М.Ю."	"Парус"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Песня о купце Калашникове"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Лермонтов М.Ю."	"Поэт"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Пророк"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Родина"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Лермонтов М.Ю."	"Смерть поэта"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Ломоносов М.В."	"Ода на день восшествия на престол императрицы Елизаветы Петровны"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Ломоносов М.В."	"Разговор с Анакреоном"	"в сокращении"	"42 ПСШ 8-10"	12	"1942"	8	""
"Майков А.Н."	""	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Макаренко А.С."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Маяковский В.В."	"Владимир Ильич Ленин"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Маяковский В.В."	"Во весь голос"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Маяковский В.В."	"Война и мир"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Маяковский В.В."	"Облако в штанах"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Маяковский В.В."	"Приказ по армии искусства"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Маяковский В.В."	"Прозаседавшиеся"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Маяковский В.В."	"Разговор с фининспектором о поэзии"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Маяковский В.В."	"Разговор с фининспектором о поэзии"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Маяковский В.В."	"Стихи о советском паспорте"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Маяковский В.В."	"Товарищу Нетте пароходу и человеку"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Маяковский В.В."	"Хорошо!"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Некрасов Н.А."	"В дороге"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Еду ли ночью"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Железная дорога"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Забытая деревня"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Колыбельная песня"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Кому на Руси жить хорошо"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Некрасов Н.А."	"Крестьянские дети"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Мороз,красный нос"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"На улице"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Нравственный человек"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"О двух великих грешниках"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"О погоде"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Орина мать солдатская"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Памяти Добролюбова"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Некрасов Н.А."	"Песня Еремушке"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Плач детей"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Поэт и гражданин"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Некрасов Н.А."	"Размышления у парадного подъезда"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Родина"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Некрасов Н.А."	"Современная ода"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Некрасов Н.А."	"Элегия (Пускай нам говорит изменчивая мода)"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Островский А.Н."	"Гроза"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Островский А.Н."	"Снегурочка"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Островский Н.А."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Писарев Д.И."	""	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Писарев Д.И."	"Базаров"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Погодин Н.Ф."	"Драматические произведения"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Пушкин А.С."	"19 октября 1825"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Анчар"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Арап Петра Великого"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Арион"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Борис Годунов"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"В Сибирь"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Вакхическая песня"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Вновь я посетил"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Вольность"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Воспоминания в Царском селе"	"в отрывках"	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Деревня"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Для берегов отчизны дальней"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Дубровский"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Евгений Онегин"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"История села Горюхина"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"К А.П. Керн"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"К морю"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"К Чаадаеву (Любви, надежды, гордой славы…)"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Капитанская дочка"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Маленькие трагедии"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Медный всадник"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Осень"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Памятник"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Пиковая дама"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Повести Белкина"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Полтава"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Поэт"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Поэту"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Пророк"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Румяный критик мой"	""	"42 ПСШ 8-10"	12	"1942"	8	"*"
"Пушкин А.С."	"Цыганы"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Эпиграммы"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Пушкин А.С."	"Эхо"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Радищев А.Н."	"Путешествие из Петербурга в Москву"	"главы: Любани, Спасская полесть"	"42 ПСШ 8-10"	12	"1942"	8	""
"Рылеев К.Ф."	"Гражданин"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Рылеев К.Ф."	"К временщику"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Рылеев К.Ф."	"Посвящение к поэме Войнаровский"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Салтыков-Щедрин М.Е."	"Господа Головлевы"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Салтыков-Щедрин М.Е."	"Губернские очерки"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Салтыков-Щедрин М.Е."	"История одного города"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Салтыков-Щедрин М.Е."	"Пошехонская старина"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Салтыков-Щедрин М.Е."	"Сказки"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Серафимович А.С."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Сурков А.А."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Стальский С.С."	"Песня о Красной Армии"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Стальский С.С."	"Думы о родине"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Табидзе Г."	"Абхазия"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Табидзе Г."	"Октябрьский орекстр"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Табидзе Г."	"Отважный истинный поэт"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Табидзе Г."	"Об уверенности"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Стальский С.С."	"Сталин (Живое двигая вперед…)"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Тихонов Н.С."	"Киров с нами"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Толстой А.Н."	"Хлеб"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Толстой Л.Н."	"Анна Каренина"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Война и мир"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Толстой Л.Н."	"Воскресение"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Детство. Отрочество. Юность"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Казаки"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Люцерн"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Севастопольские рассказы"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Утро помещика"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Толстой Л.Н."	"Хаджи-Мурат"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тренев К.А."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Тургенев И.С."	"Дворянское гнездо"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тургенев И.С."	"Записки охотника"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тургенев И.С."	"Накануне"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тургенев И.С."	"Отцы и дети"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Тургенев И.С."	"Порог"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тургенев И.С."	"Рудин"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тургенев И.С."	"Русский язык"	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Тычина П.Г."	"На майдане"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Тычина П.Г."	"Первая песня трактористки"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Тынянов Ю.Н."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Фадеев А.А."	"Разгром"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Фонвизин Д.И."	"Недоросль"	""	"42 ПСШ 8-10"	12	"1942"	8	""
"Фет А.А."	""	""	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Фурманов Д.А."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Чернышевский Н.Г."	"Барским крестьянам"	"прокламация"	"42 ПСШ 8-10"	12	"1942"	9	"*"
"Чернышевский Н.Г."	"Что делать?"	""	"42 ПСШ 8-10"	12	"1942"	9	""
"Чехов А.П."	"В овраге"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Чехов А.П."	"Вишневый сад"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Чехов А.П."	"Ионыч"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Чехов А.П."	"Мужики"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Чехов А.П."	"Смерть чиновника"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Чехов А.П."	"Унтер Пришибеев"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Шолохов М.А."	"Донские рассказы"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Шолохов М.А."	"Поднятая целина"	""	"42 ПСШ 8-10"	12	"1942"	10	""
"Шолохов М.А."	"Тихий Дон"	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Ян В.Г."	""	""	"42 ПСШ 8-10"	12	"1942"	10	"*"
"Гете И.В."	"Фауст"	"части 1, 2"	"42 ПСШ 8-10"	12	"1942"	10	""
"Шекспир У."	"Гамлет"	""	"42 ПСШ 8-10"	12	"1942"	10	""
